segment_id,acc_total,pred_risk_level,risk_score,risk_pct
0,0,2,0.6693564153198773,66.9
1,0,2,0.6693564153198773,66.9
2,0,2,0.6693564153198773,66.9
3,0,2,0.6693057038355619,66.9
4,0,2,0.6688136216641093,66.9
5,0,2,0.6688136216641093,66.9
6,0,0,0.12891690557201704,12.9
7,0,2,0.5464936370650927,54.6
8,0,2,0.5433990781505903,54.3
9,0,0,0.058713377453386784,5.9
10,0,0,0.058713377453386784,5.9
11,0,0,0.058713377453386784,5.9
12,0,0,0.06029414447645346,6.0
13,0,0,0.057028100515405335,5.7
14,0,0,0.05865208990871906,5.9
15,0,0,0.07506392647822697,7.5
16,0,0,0.11287630225221316,11.3
17,0,0,0.15543135379751524,15.5
18,0,0,0.058509042486548424,5.9
19,0,0,0.06671464319030444,6.7
20,0,0,0.04731779110928377,4.7
21,0,0,0.05347833099464575,5.3
22,0,0,0.0641282219439745,6.4
23,0,0,0.06308563984930515,6.3
24,0,0,0.07164481406410535,7.2
25,0,0,0.04622430478533109,4.6
26,0,0,0.053223998906711735,5.3
27,0,0,0.05261439767976602,5.3
28,0,2,0.659711712350448,66.0
29,0,2,0.6416185290242234,64.2
30,0,2,0.6655356687260792,66.6
31,0,2,0.6656510864074031,66.6
32,0,2,0.665598856828486,66.6
33,0,2,0.6640451958713433,66.4
34,0,2,0.6693564153198773,66.9
35,0,2,0.6693564153198773,66.9
36,0,2,0.6693564153198773,66.9
37,0,2,0.6693564153198773,66.9
38,0,2,0.6693564153198773,66.9
39,0,2,0.6694377754659703,66.9
40,0,2,0.6694377754659703,66.9
41,0,2,0.6694377754659703,66.9
42,0,2,0.6698062537470832,67.0
43,0,2,0.6698062537470832,67.0
44,0,2,0.6698062537470832,67.0
45,0,2,0.6698062537470832,67.0
46,0,2,0.6698062537470832,67.0
47,0,2,0.6696746219725659,67.0
48,0,2,0.6696746219725659,67.0
49,0,2,0.6678117009190222,66.8
50,0,2,0.6682975839745874,66.8
51,0,2,0.5999938075741132,60.0
52,0,2,0.6706432645053914,67.1
53,0,2,0.6698189475573599,67.0
54,0,2,0.6519822782526413,65.2
55,0,2,0.6691198515084883,66.9
56,0,2,0.6680599202712377,66.8
57,0,2,0.6679833232580373,66.8
58,0,2,0.6680545443668962,66.8
59,0,2,0.6625483503254751,66.3
60,0,2,0.6670360960997641,66.7
61,0,2,0.6630679668548206,66.3
62,0,2,0.6655724215476463,66.6
63,0,0,0.26505788539846736,26.5
64,0,0,0.0808906393746535,8.1
65,0,0,0.05671367856363455,5.7
66,0,0,0.05671367856363455,5.7
67,0,0,0.04847687420745691,4.8
68,0,0,0.05590508319437504,5.6
69,0,0,0.07602346129715443,7.6
70,0,0,0.07457401479283969,7.5
71,0,0,0.07643102544049422,7.6
72,0,0,0.07451992916564147,7.5
73,0,0,0.079635513946414,8.0
74,0,0,0.07528960394362609,7.5
75,0,0,0.07528960394362609,7.5
76,0,0,0.079635513946414,8.0
77,0,0,0.07673404924571514,7.7
78,0,0,0.07673404924571514,7.7
79,0,0,0.07528960394362609,7.5
80,0,0,0.08392999197045962,8.4
81,0,0,0.06501646588246028,6.5
82,0,0,0.08033700784047444,8.0
83,0,0,0.11152149240175883,11.2
84,0,0,0.07191743329167366,7.2
85,0,0,0.07780771392087142,7.8
86,0,0,0.0752336202810208,7.5
87,0,0,0.08033700784047444,8.0
88,0,0,0.07415440181891124,7.4
89,0,0,0.0908626231054465,9.1
90,0,2,0.6506721479818225,65.1
91,0,2,0.6547431107610464,65.5
92,0,0,0.08544835944970448,8.5
93,0,2,0.6649611766139666,66.5
94,0,2,0.6691056121295939,66.9
95,0,2,0.6679577171647301,66.8
96,0,2,0.6682241717353463,66.8
97,0,0,0.10670729478200276,10.7
98,0,0,0.07718957898517449,7.7
99,0,0,0.06249079884340366,6.2
100,0,0,0.06111099570989609,6.1
101,0,0,0.06108235536764065,6.1
102,0,0,0.06263713290294011,6.3
103,0,2,0.4729105581839879,47.3
104,0,0,0.06125852248320977,6.1
105,0,0,0.06023310466359059,6.0
106,0,0,0.06029794209947189,6.0
107,0,0,0.06023310466359059,6.0
108,0,0,0.08315092511475086,8.3
109,0,0,0.12041834369301796,12.0
110,0,0,0.19865639259417853,19.9
111,0,2,0.5746269474426905,57.5
112,0,0,0.1551494225859642,15.5
113,0,2,0.6448355962832769,64.5
114,0,2,0.6674288060360899,66.7
115,0,0,0.1233064408103625,12.3
116,0,2,0.5357841004927953,53.6
117,0,0,0.08633960286776225,8.6
118,0,0,0.07000668967763583,7.0
119,0,0,0.06029794209947189,6.0
120,0,0,0.05631772273530563,5.6
121,0,0,0.07413262128829956,7.4
122,0,0,0.13209526737531027,13.2
123,0,0,0.16668656716744104,16.7
124,0,2,0.6268673179050287,62.7
125,0,2,0.6688644617873555,66.9
126,0,0,0.13067691959440708,13.1
127,0,2,0.5860552166899046,58.6
128,0,2,0.6659736797446385,66.6
129,0,0,0.27992446968952817,28.0
130,0,2,0.46877433235446614,46.9
131,0,2,0.5559848522146543,55.6
132,0,2,0.6684654684504494,66.8
133,0,2,0.6660387385636568,66.6
134,0,2,0.6646264027804136,66.5
135,0,2,0.6661572208007177,66.6
136,0,0,0.0697006918489933,7.0
137,0,0,0.05397001033027967,5.4
138,0,0,0.05764722296347221,5.8
139,0,0,0.04788466760267814,4.8
140,0,0,0.0573008939002951,5.7
141,0,0,0.06076910564055046,6.1
142,0,0,0.06076910564055046,6.1
143,0,0,0.06076910564055046,6.1
144,0,0,0.0590412225574255,5.9
145,0,0,0.055181267050405346,5.5
146,0,0,0.0780842447032531,7.8
147,0,2,0.3858633761604627,38.6
148,0,0,0.05684080875168244,5.7
149,0,0,0.05843722882370154,5.8
150,0,0,0.06029794209947189,6.0
151,0,0,0.07413262128829956,7.4
152,0,0,0.0900340514878432,9.0
153,0,2,0.6673166605178267,66.7
154,0,2,0.6649253231007606,66.5
155,0,2,0.6065031892309586,60.7
156,0,2,0.6440185128400723,64.4
157,0,0,0.12803365786870322,12.8
158,0,0,0.12036448841293652,12.0
159,0,0,0.1372194675107797,13.7
160,0,0,0.1289670616388321,12.9
161,0,0,0.11880113929510117,11.9
162,0,0,0.17974228287736574,18.0
163,0,0,0.1070020633439223,10.7
164,0,0,0.09276602417230606,9.3
165,0,0,0.11102527876694997,11.1
166,0,0,0.13812323908011118,13.8
167,0,0,0.15170871963103613,15.2
168,0,0,0.13767361144224802,13.8
169,0,0,0.12041834369301796,12.0
170,0,0,0.2340515876809756,23.4
171,0,2,0.4222780118385951,42.2
172,0,2,0.6693564153198773,66.9
173,0,2,0.6693564153198773,66.9
174,0,2,0.6693564153198773,66.9
175,0,2,0.6693564153198773,66.9
176,0,2,0.6693564153198773,66.9
177,0,2,0.6693564153198773,66.9
178,0,2,0.6688644617873555,66.9
179,0,2,0.6679291394927228,66.8
180,0,2,0.6676809510681778,66.8
181,0,2,0.6672794189847385,66.7
182,0,2,0.6677737620581562,66.8
183,0,2,0.6681733437580988,66.8
184,0,2,0.6693951116952425,66.9
185,0,2,0.6671878781635314,66.7
186,0,2,0.6698977290264642,67.0
187,0,2,0.6704577079508454,67.0
188,0,2,0.670860129292123,67.1
189,0,2,0.670860129292123,67.1
190,0,2,0.6706910344849651,67.1
191,0,2,0.6706910344849651,67.1
192,0,2,0.6706910344849651,67.1
193,0,2,0.6706910344849651,67.1
194,0,2,0.6705733480630443,67.1
195,0,2,0.6706183013351014,67.1
196,0,2,0.6679212837480009,66.8
197,0,2,0.6699838407027224,67.0
198,0,2,0.6706910344849651,67.1
199,0,2,0.6670758772719031,66.7
200,0,2,0.6682022174354643,66.8
201,0,2,0.6683572918409482,66.8
202,0,2,0.669888304779306,67.0
203,0,2,0.6680218794305498,66.8
204,0,2,0.6683703465387225,66.8
205,0,2,0.669888304779306,67.0
206,0,2,0.669050472516877,66.9
207,0,2,0.6691227394621819,66.9
208,0,2,0.669080026098527,66.9
209,0,2,0.6699333227394769,67.0
210,0,2,0.6697042649999881,67.0
211,0,2,0.6676357523538172,66.8
212,0,2,0.6689780408826967,66.9
213,0,2,0.6689780408826967,66.9
214,0,2,0.6683845034179589,66.8
215,0,2,0.6642517865790675,66.4
216,0,2,0.6692875405230249,66.9
217,0,2,0.6691061065842708,66.9
218,0,2,0.6687067508076628,66.9
219,0,2,0.6654422639403492,66.5
220,0,2,0.6685247666900977,66.9
221,0,2,0.6681385826862728,66.8
222,0,2,0.6677210780714328,66.8
223,0,2,0.6685107632074505,66.9
224,0,2,0.6684512600380307,66.8
225,0,2,0.6698062537470832,67.0
226,0,2,0.6685333891073242,66.9
227,0,2,0.6698062537470832,67.0
228,0,2,0.6691227394621819,66.9
229,0,2,0.6691227394621819,66.9
230,0,2,0.6679382578392202,66.8
231,0,2,0.6697049303911626,67.0
232,0,2,0.668542309004503,66.9
233,0,2,0.66923751111608,66.9
234,0,2,0.6694377754659703,66.9
235,0,2,0.6694377754659703,66.9
236,0,2,0.6693564153198773,66.9
237,0,2,0.6693564153198773,66.9
238,0,2,0.6687320528629547,66.9
239,0,2,0.6698062537470832,67.0
240,0,2,0.6704577079508454,67.0
241,0,2,0.6704577079508454,67.0
242,0,2,0.670860129292123,67.1
243,0,2,0.6694377754659703,66.9
244,0,2,0.670860129292123,67.1
245,0,2,0.6704577079508454,67.0
246,0,2,0.43596115459998447,43.6
247,0,2,0.6707914510043338,67.1
248,0,2,0.5103429580728213,51.0
249,0,2,0.6703889916728561,67.0
250,0,0,0.2203015647828579,22.0
251,0,0,0.08580360747873783,8.6
252,0,0,0.07866062348087628,7.9
253,0,0,0.14863942811886469,14.9
254,0,2,0.6707914510043338,67.1
255,0,2,0.6703889916728561,67.0
256,0,2,0.669050472516877,66.9
257,0,2,0.667400061734952,66.7
258,0,2,0.669050472516877,66.9
259,0,2,0.6699585438861201,67.0
260,0,2,0.6673983433283865,66.7
261,0,2,0.6672825169516727,66.7
262,0,2,0.6703889916728561,67.0
263,0,2,0.6707914510043338,67.1
264,0,2,0.6698873017448932,67.0
265,0,2,0.6703889916728561,67.0
266,0,2,0.6707914510043338,67.1
267,0,2,0.6707914510043338,67.1
268,0,0,0.0767654615143935,7.7
269,0,0,0.06061763223260641,6.1
270,0,0,0.06220861369123062,6.2
271,0,0,0.05865208990871906,5.9
272,0,0,0.05953454909225305,6.0
273,0,0,0.07285918854176998,7.3
274,0,0,0.11332587525248528,11.3
275,0,0,0.07132402497033279,7.1
276,0,2,0.6658589149592444,66.6
277,0,0,0.05145755627502998,5.1
278,0,0,0.06076910564055046,6.1
279,0,0,0.06076910564055046,6.1
280,0,0,0.06076910564055046,6.1
281,0,0,0.06076910564055046,6.1
282,0,0,0.05198626654843489,5.2
283,0,0,0.19932073603073755,19.9
284,0,2,0.6676142786939939,66.8
285,0,2,0.668260798867171,66.8
286,0,2,0.6688644617873555,66.9
287,0,0,0.32379017770290375,32.4
288,0,0,0.07506210605303447,7.5
289,0,0,0.06252905602256457,6.3
290,0,0,0.05356523487716913,5.4
291,0,0,0.05569593080629905,5.6
292,0,0,0.05273278895765543,5.3
293,0,0,0.12728306154410043,12.7
294,0,0,0.07612757074336211,7.6
295,0,0,0.06921667357285817,6.9
296,0,0,0.06446388053397338,6.4
297,0,0,0.06446388053397338,6.4
298,0,0,0.06497630383819342,6.5
299,0,0,0.09208417497575283,9.2
300,0,0,0.08310799176494281,8.3
301,0,0,0.07019227060178916,7.0
302,0,0,0.06816432997584343,6.8
303,0,0,0.11444864546259244,11.4
304,0,2,0.6674192887730896,66.7
305,0,2,0.6695903111249208,67.0
306,0,2,0.6689370804233477,66.9
307,0,2,0.6697580308342973,67.0
308,0,0,0.10124290734529495,10.1
309,0,2,0.6697098389655972,67.0
310,0,2,0.6699333227394769,67.0
311,0,2,0.5283539990584055,52.8
312,0,0,0.08190418345232804,8.2
313,0,0,0.08813469484448433,8.8
314,0,2,0.6691227394621819,66.9
315,0,2,0.6684414016005272,66.8
316,0,2,0.6683505988912657,66.8
317,0,2,0.6691227394621819,66.9
318,0,2,0.6691227394621819,66.9
319,0,2,0.6678658950453004,66.8
320,0,2,0.6676038792744899,66.8
321,0,2,0.6671034295965607,66.7
322,0,2,0.6670017888924727,66.7
323,0,2,0.6672244033931444,66.7
324,0,2,0.6674696375848725,66.7
325,0,2,0.6684832149961343,66.8
326,0,2,0.6690357644887021,66.9
327,0,2,0.6691227394621819,66.9
328,0,2,0.6689751194401955,66.9
329,0,2,0.6672037186993597,66.7
330,0,2,0.66120032267645,66.1
331,0,2,0.666903939563781,66.7
332,0,2,0.6673542689920092,66.7
333,0,2,0.6671812001538152,66.7
334,0,2,0.6670495151774958,66.7
335,0,2,0.6691227394621819,66.9
336,0,2,0.6696746219725659,67.0
337,0,2,0.6691061065842708,66.9
338,0,2,0.6691227394621819,66.9
339,0,2,0.6679814402402068,66.8
340,0,2,0.669595105961586,67.0
341,0,2,0.6679482738254592,66.8
342,0,2,0.6691692516906187,66.9
343,0,2,0.6679696383265158,66.8
344,0,2,0.6691227394621819,66.9
345,0,2,0.6696746219725659,67.0
346,0,2,0.6691227394621819,66.9
347,0,2,0.6696746219725659,67.0
348,0,2,0.6684420321059102,66.8
349,0,2,0.6691784118302166,66.9
350,0,2,0.6691649155691266,66.9
351,0,2,0.6695111102114121,67.0
352,0,2,0.6691227394621819,66.9
353,0,2,0.66757916752249,66.8
354,0,2,0.6691227394621819,66.9
355,0,2,0.6696381963944683,67.0
356,0,2,0.6691198515084883,66.9
357,0,2,0.668350548328211,66.8
358,0,2,0.6683505988912657,66.8
359,0,2,0.6687126677716151,66.9
360,0,2,0.6694922753764937,66.9
361,0,2,0.6689897765560696,66.9
362,0,2,0.6704704459213341,67.0
363,0,2,0.6688208460885411,66.9
364,0,2,0.6682406282052398,66.8
365,0,2,0.6693216097773984,66.9
366,0,2,0.6688208460885411,66.9
367,0,2,0.6691198515084883,66.9
368,0,2,0.6679959872659916,66.8
369,0,2,0.6691198515084883,66.9
370,0,2,0.6685150309931487,66.9
371,0,2,0.6679085545474663,66.8
372,0,2,0.6686967497613902,66.9
373,0,2,0.6683059165176625,66.8
374,0,2,0.6679107353556901,66.8
375,0,2,0.6700872106011957,67.0
376,0,2,0.6681571619895598,66.8
377,0,2,0.6676376260972271,66.8
378,0,2,0.668075287520575,66.8
379,0,2,0.6604795831566056,66.0
380,0,2,0.6676458284103622,66.8
381,0,0,0.0732040423899889,7.3
382,0,0,0.3310018827517827,33.1
383,0,0,0.05769272490094105,5.8
384,0,0,0.043528338273366295,4.4
385,0,0,0.04037736418346564,4.0
386,0,0,0.05255466544379791,5.3
387,0,0,0.0629833151275913,6.3
388,0,2,0.6552431865905722,65.5
389,0,2,0.47308607771992683,47.3
390,0,0,0.1074321096142133,10.7
391,0,2,0.6401618756353855,64.0
392,0,2,0.6674330738605931,66.7
393,0,2,0.6707914510043338,67.1
394,0,2,0.6697404010531803,67.0
395,0,2,0.6707914510043338,67.1
396,0,2,0.6342970694725713,63.4
397,0,2,0.6707914510043338,67.1
398,0,2,0.6707914510043338,67.1
399,0,2,0.6703889916728561,67.0
400,0,2,0.6707914510043338,67.1
401,0,2,0.6683685150152693,66.8
402,0,2,0.6703889916728561,67.0
403,0,2,0.670860129292123,67.1
404,0,2,0.6529723480343819,65.3
405,0,2,0.5906027282277743,59.1
406,0,2,0.6666152975521982,66.7
407,0,2,0.6513658817857504,65.1
408,0,0,0.264374906818072,26.4
409,0,2,0.542976244042317,54.3
410,0,0,0.1346477953096231,13.5
411,0,0,0.1629391834139824,16.3
412,0,0,0.3014792315661907,30.1
413,0,2,0.6657679967271785,66.6
414,0,2,0.6566309086047113,65.7
415,0,2,0.6666813894019773,66.7
416,0,2,0.6667905787471682,66.7
417,0,2,0.6642875189427286,66.4
418,0,2,0.6668495538178831,66.7
419,0,0,0.19580050433675447,19.6
420,0,0,0.08150706129769485,8.2
421,0,0,0.12053261945645015,12.1
422,0,2,0.39089536915222806,39.1
423,0,0,0.0703516248613596,7.0
424,0,0,0.12568882604440054,12.6
425,0,2,0.6670138091236973,66.7
426,0,2,0.6684531795714671,66.8
427,0,2,0.6697649005412435,67.0
428,0,2,0.6667175823434567,66.7
429,0,2,0.666519143541033,66.7
430,0,2,0.6674704496981576,66.7
431,0,2,0.6698062537470832,67.0
432,0,2,0.6698062537470832,67.0
433,0,2,0.66923751111608,66.9
434,0,2,0.6682741345915323,66.8
435,0,2,0.668686589342542,66.9
436,0,2,0.6685327025285611,66.9
437,0,2,0.6698062537470832,67.0
438,0,2,0.6698062537470832,67.0
439,0,2,0.6698062537470832,67.0
440,0,2,0.6698062537470832,67.0
441,0,2,0.66923751111608,66.9
442,0,2,0.66923751111608,66.9
443,0,2,0.6698062537470832,67.0
444,0,2,0.66923751111608,66.9
445,0,2,0.66923751111608,66.9
446,0,2,0.668542309004503,66.9
447,0,2,0.66923751111608,66.9
448,0,2,0.6698062537470832,67.0
449,0,2,0.66923751111608,66.9
450,0,2,0.6692818602314219,66.9
451,0,2,0.6698062537470832,67.0
452,0,2,0.6698062537470832,67.0
453,0,2,0.6698062537470832,67.0
454,0,2,0.6698062537470832,67.0
455,0,2,0.6698062537470832,67.0
456,0,2,0.6685216621262953,66.9
457,0,2,0.66923751111608,66.9
458,0,2,0.6677822832716629,66.8
459,0,2,0.6635354162814716,66.4
460,0,2,0.6449557182689508,64.5
461,0,2,0.6489466695735852,64.9
462,0,2,0.6696746219725659,67.0
463,0,2,0.6698062537470832,67.0
464,0,2,0.6698062537470832,67.0
465,0,2,0.66923751111608,66.9
466,0,2,0.6690316739647338,66.9
467,0,2,0.6681914672565957,66.8
468,0,2,0.6678786284367865,66.8
469,0,2,0.6698062537470832,67.0
470,0,2,0.6698062537470832,67.0
471,0,2,0.6698062537470832,67.0
472,0,0,0.09007521780828635,9.0
473,0,2,0.6589865892504653,65.9
474,0,2,0.5923404532174269,59.2
475,0,2,0.6677818753523752,66.8
476,0,2,0.6695920289106047,67.0
477,0,2,0.6699838407027224,67.0
478,0,2,0.6052672105530897,60.5
479,0,2,0.6668180552466462,66.7
480,0,2,0.6624566772952676,66.2
481,0,2,0.641165729612112,64.1
482,0,2,0.6695272464227552,67.0
483,0,2,0.4999136986831824,50.0
484,0,2,0.6608122643083334,66.1
485,0,0,0.108460267384847,10.8
486,0,0,0.09486418465773265,9.5
487,0,0,0.08935781568288803,8.9
488,0,0,0.07593042962253094,7.6
489,0,0,0.07888763025403023,7.9
490,0,0,0.09578889732559522,9.6
491,0,0,0.15447194191316763,15.4
492,0,0,0.07832604770859082,7.8
493,0,0,0.07190315177043279,7.2
494,0,0,0.0767654615143935,7.7
495,0,0,0.07947888039052486,7.9
496,0,0,0.07427358813583851,7.4
497,0,0,0.06298738811165094,6.3
498,0,0,0.05382681917399168,5.4
499,0,0,0.0567810150484244,5.7
500,0,0,0.0683966726064682,6.8
501,0,2,0.6647963386494666,66.5
502,0,0,0.20392473290363947,20.4
503,0,0,0.22868361075719199,22.9
504,0,0,0.09301875283320744,9.3
505,0,2,0.6680033147955934,66.8
506,0,0,0.06230607659866413,6.2
507,0,0,0.046844336204230785,4.7
508,0,0,0.05227824983497461,5.2
509,0,0,0.054994198493659496,5.5
510,0,0,0.055721038642028965,5.6
511,0,0,0.07647793119152387,7.6
512,0,2,0.6699838407027224,67.0
513,0,2,0.6707332779187709,67.1
514,0,2,0.6679499099651972,66.8
515,0,2,0.6699838407027224,67.0
516,0,2,0.6707332779187709,67.1
517,0,2,0.6690647532620156,66.9
518,0,2,0.667952230743443,66.8
519,0,2,0.6697941197780892,67.0
520,0,2,0.6706910344849651,67.1
521,0,2,0.39041190470258397,39.0
522,0,0,0.11917828147610028,11.9
523,0,2,0.6680144016475728,66.8
524,0,2,0.6593217724002898,65.9
525,0,2,0.6617145629134029,66.2
526,0,2,0.6604005255115529,66.0
527,0,2,0.6659016824172189,66.6
528,0,2,0.6654920479437957,66.5
529,0,2,0.6656303743366152,66.6
530,0,2,0.5349388817946116,53.5
531,0,2,0.6658940026148533,66.6
532,0,2,0.6357614497343699,63.6
533,0,2,0.667432768503204,66.7
534,0,2,0.6679660949157551,66.8
535,0,2,0.6692632803072532,66.9
536,0,2,0.6673145986860618,66.7
537,0,2,0.6693063289858401,66.9
538,0,2,0.6675381839741021,66.8
539,0,2,0.6690028808855762,66.9
540,0,2,0.6700272471643984,67.0
541,0,2,0.6671556840689542,66.7
542,0,2,0.6676878187960634,66.8
543,0,2,0.6699560650158674,67.0
544,0,2,0.6690028808855762,66.9
545,0,2,0.6675781507510692,66.8
546,0,2,0.6693144456172982,66.9
547,0,2,0.6677231039308632,66.8
548,0,2,0.6696916204721978,67.0
549,0,2,0.6695007736949871,67.0
550,0,2,0.6700272471643984,67.0
551,0,2,0.668667939840816,66.9
552,0,0,0.06593042674163978,6.6
553,0,2,0.669210656429641,66.9
554,0,2,0.6684145303055024,66.8
555,0,2,0.6695583485610163,67.0
556,0,2,0.669210656429641,66.9
557,0,2,0.6675406634652367,66.8
558,0,2,0.6693208205203215,66.9
559,0,2,0.6687657021296521,66.9
560,0,2,0.6695583485610163,67.0
561,0,2,0.6674635541858152,66.7
562,0,2,0.6669836991544192,66.7
563,0,2,0.6704577079508454,67.0
564,0,2,0.6693063289858401,66.9
565,0,2,0.6678635891294107,66.8
566,0,2,0.6704577079508454,67.0
567,0,2,0.6704577079508454,67.0
568,0,2,0.6700272471643984,67.0
569,0,2,0.6704577079508454,67.0
570,0,2,0.6684773251957571,66.8
571,0,2,0.6692632803072532,66.9
572,0,2,0.6687690299780419,66.9
573,0,2,0.6704577079508454,67.0
574,0,2,0.6699838407027224,67.0
575,0,2,0.6680553766976421,66.8
576,0,2,0.6674018162690724,66.7
577,0,2,0.6421497371047735,64.2
578,0,2,0.6673649897566065,66.7
579,0,2,0.6656648358330131,66.6
580,0,2,0.6688348166256523,66.9
581,0,2,0.6685333891073242,66.9
582,0,2,0.6653043830301613,66.5
583,0,2,0.6681237911495069,66.8
584,0,2,0.6691227394621819,66.9
585,0,2,0.6676131470982606,66.8
586,0,2,0.6583453991139928,65.8
587,0,2,0.6696746219725659,67.0
588,0,2,0.6681819957060119,66.8
589,0,2,0.6694803291854138,66.9
590,0,2,0.6696746219725659,67.0
591,0,2,0.6696746219725659,67.0
592,0,2,0.6699611643950144,67.0
593,0,2,0.6683302782863999,66.8
594,0,2,0.6696746219725659,67.0
595,0,2,0.6691227394621819,66.9
596,0,2,0.6696746219725659,67.0
597,0,2,0.6679955766303465,66.8
598,0,2,0.6680172275130948,66.8
599,0,2,0.6675575178815052,66.8
600,0,2,0.6678051775476584,66.8
601,0,2,0.6692139796602229,66.9
602,0,2,0.6696746219725659,67.0
603,0,2,0.6706644343988349,67.1
604,0,2,0.6691227394621819,66.9
605,0,2,0.6693107016229382,66.9
606,0,2,0.6689780408826967,66.9
607,0,2,0.6696746219725659,67.0
608,0,2,0.6697042649999881,67.0
609,0,2,0.6706183013351014,67.1
610,0,2,0.6689511303557083,66.9
611,0,2,0.6670778984359155,66.7
612,0,2,0.6711592798431715,67.1
613,0,2,0.6705733480630443,67.1
614,0,2,0.6508729442333182,65.1
615,0,2,0.6698233548474187,67.0
616,0,2,0.6691227394621819,66.9
617,0,2,0.6696746219725659,67.0
618,0,2,0.6706910344849651,67.1
619,0,2,0.6704265133400137,67.0
620,0,2,0.6680165628592173,66.8
621,0,2,0.550299613426129,55.0
622,0,0,0.11729213843743007,11.7
623,0,0,0.11763617272178332,11.8
624,0,0,0.11496845632791519,11.5
625,0,0,0.12142420435945193,12.1
626,0,0,0.2372080460190773,23.7
627,0,2,0.6692818602314219,66.9
628,0,2,0.5614421765009562,56.1
629,0,2,0.6584213163393239,65.8
630,0,2,0.6620041680677483,66.2
631,0,2,0.6667891388448576,66.7
632,0,2,0.6647826683862755,66.5
633,0,2,0.6665855791846601,66.7
634,0,2,0.6628714937251061,66.3
635,0,0,0.12164014329512914,12.2
636,0,0,0.1274975004295508,12.7
637,0,0,0.1058094712595145,10.6
638,0,2,0.6628282774084558,66.3
639,0,2,0.6666368668666109,66.7
640,0,2,0.6650735127429167,66.5
641,0,2,0.6670894967392087,66.7
642,0,2,0.6670051659845436,66.7
643,0,0,0.2369430884718895,23.7
644,0,0,0.3076828333238761,30.8
645,0,2,0.6669368988756711,66.7
646,0,2,0.6649828140313426,66.5
647,0,2,0.6501102475449443,65.0
648,0,2,0.6671243138068045,66.7
649,0,2,0.5458801786104838,54.6
650,0,2,0.6638906698208302,66.4
651,0,2,0.6685067370611554,66.9
652,0,2,0.6700272471643984,67.0
653,0,2,0.6674055923164511,66.7
654,0,2,0.6671105856851985,66.7
655,0,2,0.6700191461325934,67.0
656,0,2,0.6677421099351099,66.8
657,0,2,0.6683544225525111,66.8
658,0,2,0.6660743585865324,66.6
659,0,2,0.6589125782872239,65.9
660,0,2,0.6665354167732099,66.7
661,0,2,0.6675651602757474,66.8
662,0,2,0.6670985386396447,66.7
663,0,2,0.6633669679674009,66.3
664,0,2,0.6677837164606899,66.8
665,0,2,0.657800051694115,65.8
666,0,2,0.66949067877916,66.9
667,0,0,0.1251945048570633,12.5
668,0,2,0.6243486888706684,62.4
669,0,2,0.6529480520014962,65.3
670,0,2,0.5873589664697647,58.7
671,0,2,0.670585134338277,67.1
672,0,2,0.6667907979960243,66.7
673,0,2,0.6675497765730446,66.8
674,0,2,0.6704577079508454,67.0
675,0,2,0.6685883643416067,66.9
676,0,2,0.6687657021296521,66.9
677,0,2,0.6699838407027224,67.0
678,0,2,0.6693654931538427,66.9
679,0,2,0.6694423601729795,66.9
680,0,2,0.6699838407027224,67.0
681,0,2,0.670015645523866,67.0
682,0,2,0.6699680271946514,67.0
683,0,2,0.6699838407027224,67.0
684,0,2,0.6640933150580773,66.4
685,0,2,0.6667636200630417,66.7
686,0,2,0.6706910344849651,67.1
687,0,2,0.6704577079508454,67.0
688,0,2,0.6699838407027224,67.0
689,0,2,0.6695465976372361,67.0
690,0,2,0.6688292377317945,66.9
691,0,2,0.6706910344849651,67.1
692,0,2,0.6689799966989085,66.9
693,0,2,0.6715296454106768,67.2
694,0,2,0.6676332654897124,66.8
695,0,2,0.6695920289106047,67.0
696,0,2,0.6697941197780892,67.0
697,0,2,0.6706910344849651,67.1
698,0,2,0.6699838407027224,67.0
699,0,2,0.6692632803072532,66.9
700,0,2,0.6699838407027224,67.0
701,0,2,0.3852238779266675,38.5
702,0,2,0.6694584138070544,66.9
703,0,2,0.6706224102526903,67.1
704,0,2,0.6706224102526903,67.1
705,0,0,0.05289555713534355,5.3
706,0,0,0.03865226979056994,3.9
707,0,0,0.0361427857230107,3.6
708,0,0,0.03467332944273949,3.5
709,0,0,0.04545574666311344,4.5
710,0,0,0.03709117757777373,3.7
711,0,0,0.07465116555492084,7.5
712,0,0,0.06218349436918894,6.2
713,0,2,0.6659484424938759,66.6
714,0,2,0.6694693091558293,66.9
715,0,2,0.6695232155810421,67.0
716,0,2,0.6699151495316377,67.0
717,0,2,0.6699151495316377,67.0
718,0,0,0.08908568074305852,8.9
719,0,2,0.6698233548474187,67.0
720,0,2,0.6689828728946546,66.9
721,0,2,0.6672733016700173,66.7
722,0,2,0.6669687105653187,66.7
723,0,2,0.6686888529220596,66.9
724,0,2,0.6666191143449396,66.7
725,0,2,0.6683830516412854,66.8
726,0,2,0.6687657021296521,66.9
727,0,2,0.667405208630953,66.7
728,0,2,0.6699107246628652,67.0
729,0,2,0.6688217271973068,66.9
730,0,2,0.6662517280395454,66.6
731,0,2,0.6686241501787057,66.9
732,0,2,0.668321927000458,66.8
733,0,2,0.670860129292123,67.1
734,0,2,0.6662329367827624,66.6
735,0,2,0.669447917297172,66.9
736,0,2,0.6677072267436112,66.8
737,0,2,0.6639520347428819,66.4
